   n        time         Cl         Cd
  439100    70.77333   0.5497904   0.2759438
  439120    70.77657   0.5496638   0.2759154
  439140    70.77981   0.5495492   0.2758900
  439160    70.78304   0.5494420   0.2758647
  439180    70.78628   0.5493241   0.2758348
  439200    70.78952   0.5491904   0.2757980
  439220    70.79276   0.5490418   0.2757533
  439240    70.79600   0.5488793   0.2757015
  439260    70.79924   0.5487042   0.2756445
  439280    70.80248   0.5485224   0.2755844
  439300    70.80572   0.5483394   0.2755224
  439320    70.80896   0.5481604   0.2754600
  439340    70.81220   0.5479912   0.2753988
  439360    70.81544   0.5478307   0.2753374
  439380    70.81867   0.5476721   0.2752742
  439400    70.82191   0.5475014   0.2752071
  439420    70.82515   0.5473328   0.2751405
  439440    70.82839   0.5471828   0.2750779
  439460    70.83163   0.5470339   0.2750154
  439480    70.83487   0.5468915   0.2749541
  439500    70.83811   0.5467580   0.2748936
  439520    70.84135   0.5466248   0.2748314
  439540    70.84459   0.5465073   0.2747718
  439560    70.84783   0.5464198   0.2747190
  439580    70.85107   0.5463598   0.2746731
  439600    70.85431   0.5463131   0.2746306
  439620    70.85755   0.5462689   0.2745891
  439640    70.86079   0.5462275   0.2745482
  439660    70.86403   0.5461952   0.2745093
  439680    70.86727   0.5461686   0.2744728
  439700    70.87051   0.5461386   0.2744359
  439720    70.87374   0.5460984   0.2743964
  439740    70.87698   0.5460441   0.2743537
