   n        time         Clp         Cdp     Clv         Cdv
    1522    99.89060   0.6272864   0.0004803   0.0289552   0.0082688
    1523    99.89850   0.6271274   0.0004806   0.0289298   0.0082683
    1524    99.90640   0.6269884   0.0004810   0.0289073   0.0082679
    1525    99.91410   0.6268729   0.0004813   0.0288884   0.0082685
    1526    99.92200   0.6267745   0.0004813   0.0288719   0.0082706
    1527    99.92970   0.6266948   0.0004810   0.0288575   0.0082740
    1528    99.93760   0.6266366   0.0004802   0.0288459   0.0082786
    1529    99.94550   0.6266083   0.0004792   0.0288394   0.0082841
    1530    99.95320   0.6266019   0.0004781   0.0288363   0.0082903
    1531    99.96110   0.6265996   0.0004771   0.0288328   0.0082973
    1532    99.96880   0.6266024   0.0004761   0.0288293   0.0083049
    1533    99.97670   0.6266204   0.0004748   0.0288280   0.0083136
    1534    99.98440   0.6266523   0.0004731   0.0288291   0.0083233
    1535    99.99230   0.6266953   0.0004708   0.0288316   0.0083346
    1536   100.00010   0.6267462   0.0004680   0.0288351   0.0083480
    1537   100.00790   0.6267990   0.0004651   0.0288385   0.0083631
    1538   100.01570   0.6268605   0.0004620   0.0288430   0.0083802
    1539   100.02350   0.6269310   0.0004590   0.0288494   0.0083979
    1540   100.03130   0.6270009   0.0004560   0.0288555   0.0084158
    1541   100.03920   0.6270526   0.0004530   0.0288572   0.0084333
    1542   100.04690   0.6270902   0.0004502   0.0288556   0.0084500
    1543   100.05480   0.6271273   0.0004474   0.0288537   0.0084664
    1544   100.06250   0.6271585   0.0004446   0.0288509   0.0084819
    1545   100.07040   0.6271827   0.0004419   0.0288465   0.0084965
    1546   100.07810   0.6272051   0.0004393   0.0288423   0.0085093
    1547   100.08600   0.6272232   0.0004370   0.0288379   0.0085202
    1548   100.09390   0.6272275   0.0004352   0.0288315   0.0085284
    1549   100.10160   0.6272132   0.0004340   0.0288223   0.0085336
    1550   100.10950   0.6271798   0.0004336   0.0288103   0.0085359
    1551   100.11720   0.6271288   0.0004337   0.0287959   0.0085354
    1552   100.12510   0.6270564   0.0004343   0.0287785   0.0085321
    1553   100.13300   0.6269624   0.0004353   0.0287578   0.0085266
    1554   100.14070   0.6268472   0.0004366   0.0287339   0.0085196
    1555   100.14860   0.6267082   0.0004380   0.0287060   0.0085113
    1556   100.15630   0.6265594   0.0004396   0.0286770   0.0085026
    1557   100.16420   0.6264045   0.0004412   0.0286477   0.0084935
    1558   100.17190   0.6262499   0.0004427   0.0286192   0.0084847
    1559   100.17980   0.6260901   0.0004441   0.0285901   0.0084762
    1560   100.18760   0.6259309   0.0004454   0.0285616   0.0084684
    1561   100.19540   0.6257770   0.0004466   0.0285344   0.0084616
    1562   100.20320   0.6256226   0.0004478   0.0285073   0.0084557
    1563   100.21100   0.6254742   0.0004491   0.0284813   0.0084508
    1564   100.21880   0.6253294   0.0004503   0.0284558   0.0084463
    1565   100.22670   0.6251943   0.0004514   0.0284317   0.0084422
    1566   100.23440   0.6250729   0.0004524   0.0284100   0.0084382
    1567   100.24230   0.6249555   0.0004532   0.0283887   0.0084339
    1568   100.25000   0.6248372   0.0004539   0.0283667   0.0084295
    1569   100.25790   0.6247066   0.0004545   0.0283419   0.0084250
    1570   100.26570   0.6245616   0.0004551   0.0283140   0.0084206
    1571   100.27350   0.6244056   0.0004556   0.0282836   0.0084166
    1572   100.28130   0.6242356   0.0004561   0.0282507   0.0084132
    1573   100.28910   0.6240607   0.0004566   0.0282169   0.0084103
    1574   100.29690   0.6238774   0.0004570   0.0281819   0.0084079
    1575   100.30480   0.6236900   0.0004572   0.0281465   0.0084057
    1576   100.31250   0.6234997   0.0004574   0.0281111   0.0084038
    1577   100.32040   0.6232932   0.0004576   0.0280733   0.0084018
    1578   100.32830   0.6230651   0.0004577   0.0280320   0.0083997
    1579   100.33600   0.6228138   0.0004579   0.0279871   0.0083975
    1580   100.34390   0.6225295   0.0004583   0.0279368   0.0083949
    1581   100.35160   0.6222274   0.0004587   0.0278841   0.0083921
    1582   100.35950   0.6219026   0.0004593   0.0278285   0.0083889
    1583   100.36730   0.6215637   0.0004599   0.0277714   0.0083853
    1584   100.37500   0.6212248   0.0004605   0.0277153   0.0083814
    1585   100.38290   0.6208792   0.0004613   0.0276594   0.0083771
    1586   100.39060   0.6205382   0.0004621   0.0276050   0.0083726
    1587   100.39850   0.6201865   0.0004630   0.0275493   0.0083678
    1588   100.40640   0.6198381   0.0004640   0.0274947   0.0083631
    1589   100.41410   0.6195033   0.0004649   0.0274434   0.0083586
    1590   100.42200   0.6191615   0.0004658   0.0273913   0.0083545
    1591   100.42980   0.6188144   0.0004665   0.0273380   0.0083510
    1592   100.43750   0.6184767   0.0004671   0.0272866   0.0083485
    1593   100.44540   0.6181369   0.0004674   0.0272353   0.0083471
    1594   100.45310   0.6177989   0.0004674   0.0271842   0.0083467
    1595   100.46100   0.6174545   0.0004671   0.0271323   0.0083476
    1596   100.46890   0.6171187   0.0004666   0.0270829   0.0083495
    1597   100.47660   0.6167906   0.0004659   0.0270358   0.0083525
    1598   100.48450   0.6164455   0.0004652   0.0269860   0.0083562
    1599   100.49230   0.6160878   0.0004645   0.0269339   0.0083602
    1600   100.50000   0.6157386   0.0004640   0.0268837   0.0083640
    1601   100.50790   0.6154051   0.0004637   0.0268382   0.0083673
    1602   100.51580   0.6150935   0.0004636   0.0267979   0.0083693
    1603   100.52350   0.6147929   0.0004638   0.0267589   0.0083697
    1604   100.53140   0.6144902   0.0004643   0.0267185   0.0083682
    1605   100.53910   0.6142175   0.0004654   0.0266826   0.0083648
    1606   100.54690   0.6139885   0.0004669   0.0266556   0.0083597
    1607   100.55480   0.6138047   0.0004685   0.0266370   0.0083533
    1608   100.56250   0.6136559   0.0004699   0.0266236   0.0083464
    1609   100.57040   0.6135316   0.0004713   0.0266132   0.0083390
    1610   100.57830   0.6134362   0.0004724   0.0266066   0.0083317
    1611   100.58600   0.6133720   0.0004734   0.0266043   0.0083248
    1612   100.59380   0.6133355   0.0004744   0.0266066   0.0083180
    1613   100.60170   0.6133193   0.0004755   0.0266115   0.0083112
    1614   100.60940   0.6133100   0.0004766   0.0266161   0.0083044
    1615   100.61730   0.6132987   0.0004778   0.0266188   0.0082972
    1616   100.62500   0.6132877   0.0004789   0.0266202   0.0082900
    1617   100.63290   0.6132878   0.0004800   0.0266233   0.0082829
    1618   100.64070   0.6133030   0.0004810   0.0266294   0.0082765
    1619   100.64850   0.6133186   0.0004818   0.0266355   0.0082713
    1620   100.65630   0.6133187   0.0004823   0.0266381   0.0082675
    1621   100.66420   0.6133053   0.0004825   0.0266377   0.0082650
    1622   100.67190   0.6132889   0.0004825   0.0266366   0.0082633
    1623   100.67980   0.6132673   0.0004825   0.0266349   0.0082617
    1624   100.68760   0.6132402   0.0004828   0.0266331   0.0082597
    1625   100.69530   0.6132022   0.0004834   0.0266300   0.0082568
    1626   100.70320   0.6131420   0.0004844   0.0266227   0.0082524
    1627   100.71110   0.6130678   0.0004856   0.0266130   0.0082466
    1628   100.71880   0.6130009   0.0004869   0.0266059   0.0082395
    1629   100.72670   0.6129448   0.0004885   0.0266029   0.0082310
    1630   100.73450   0.6128798   0.0004903   0.0265994   0.0082211
    1631   100.74220   0.6127867   0.0004923   0.0265902   0.0082103
    1632   100.75010   0.6126688   0.0004944   0.0265758   0.0081985
    1633   100.75780   0.6125540   0.0004964   0.0265627   0.0081869
    1634   100.76570   0.6124472   0.0004983   0.0265522   0.0081757
    1635   100.77350   0.6123369   0.0005000   0.0265415   0.0081654
    1636   100.78130   0.6122235   0.0005016   0.0265296   0.0081564
    1637   100.78910   0.6121158   0.0005030   0.0265192   0.0081482
    1638   100.79700   0.6120216   0.0005043   0.0265115   0.0081410
    1639   100.80470   0.6119436   0.0005053   0.0265069   0.0081349
    1640   100.81260   0.6118812   0.0005061   0.0265055   0.0081298
    1641   100.82040   0.6118259   0.0005065   0.0265052   0.0081263
    1642   100.82820   0.6117667   0.0005064   0.0265033   0.0081249
    1643   100.83600   0.6117071   0.0005059   0.0265006   0.0081257
    1644   100.84390   0.6116527   0.0005050   0.0264983   0.0081288
    1645   100.85160   0.6115996   0.0005038   0.0264955   0.0081338
    1646   100.85950   0.6115475   0.0005024   0.0264924   0.0081401
    1647   100.86730   0.6115013   0.0005010   0.0264900   0.0081467
    1648   100.87500   0.6114560   0.0004997   0.0264869   0.0081529
    1649   100.88290   0.6114147   0.0004988   0.0264844   0.0081582
    1650   100.89080   0.6113900   0.0004981   0.0264850   0.0081622
    1651   100.89850   0.6113715   0.0004978   0.0264862   0.0081644
    1652   100.90630   0.6113478   0.0004978   0.0264853   0.0081649
    1653   100.91420   0.6113327   0.0004982   0.0264854   0.0081636
    1654   100.92190   0.6113389   0.0004988   0.0264893   0.0081610
    1655   100.92980   0.6113602   0.0004996   0.0264958   0.0081573
    1656   100.93760   0.6113871   0.0005005   0.0265025   0.0081536
    1657   100.94540   0.6114203   0.0005012   0.0265095   0.0081507
    1658   100.95320   0.6114661   0.0005016   0.0265185   0.0081492
    1659   100.96110   0.6115174   0.0005018   0.0265278   0.0081496
    1660   100.96880   0.6115680   0.0005016   0.0265361   0.0081519
    1661   100.97670   0.6116269   0.0005011   0.0265453   0.0081558
    1662   100.98440   0.6116936   0.0005003   0.0265556   0.0081610
    1663   100.99220   0.6117717   0.0004993   0.0265681   0.0081677
    1664   101.00010   0.6118521   0.0004981   0.0265810   0.0081755
    1665   101.00780   0.6119181   0.0004968   0.0265906   0.0081840
    1666   101.01570   0.6119753   0.0004953   0.0265981   0.0081933
    1667   101.02350   0.6120304   0.0004939   0.0266054   0.0082025
    1668   101.03130   0.6120783   0.0004924   0.0266114   0.0082111
    1669   101.03910   0.6121143   0.0004910   0.0266147   0.0082189
    1670   101.04700   0.6121376   0.0004898   0.0266153   0.0082255
    1671   101.05470   0.6121550   0.0004888   0.0266148   0.0082308
    1672   101.06260   0.6121744   0.0004880   0.0266153   0.0082354
    1673   101.07040   0.6121837   0.0004873   0.0266145   0.0082395
    1674   101.07810   0.6121632   0.0004865   0.0266077   0.0082436
    1675   101.08600   0.6121159   0.0004857   0.0265957   0.0082480
    1676   101.09380   0.6120506   0.0004849   0.0265810   0.0082528
    1677   101.10160   0.6119685   0.0004840   0.0265636   0.0082576
    1678   101.10940   0.6118637   0.0004831   0.0265422   0.0082624
    1679   101.11730   0.6117455   0.0004820   0.0265187   0.0082666
    1680   101.12510   0.6116185   0.0004809   0.0264942   0.0082703
    1681   101.13290   0.6114800   0.0004798   0.0264678   0.0082732
    1682   101.14070   0.6113304   0.0004787   0.0264393   0.0082755
    1683   101.14860   0.6111890   0.0004776   0.0264128   0.0082768
    1684   101.15630   0.6110646   0.0004768   0.0263903   0.0082773
    1685   101.16410   0.6109452   0.0004762   0.0263690   0.0082768
    1686   101.17200   0.6108319   0.0004759   0.0263486   0.0082751
    1687   101.17970   0.6107310   0.0004760   0.0263299   0.0082724
    1688   101.18760   0.6106315   0.0004764   0.0263103   0.0082683
    1689   101.19540   0.6105386   0.0004771   0.0262910   0.0082632
    1690   101.20320   0.6104619   0.0004781   0.0262747   0.0082573
    1691   101.21100   0.6103864   0.0004794   0.0262582   0.0082508
    1692   101.21890   0.6102899   0.0004807   0.0262364   0.0082439
    1693   101.22660   0.6101710   0.0004822   0.0262093   0.0082370
    1694   101.23440   0.6100446   0.0004836   0.0261807   0.0082301
    1695   101.24230   0.6099282   0.0004849   0.0261553   0.0082229
    1696   101.25000   0.6098267   0.0004862   0.0261343   0.0082150
    1697   101.25790   0.6097263   0.0004876   0.0261144   0.0082060
    1698   101.26570   0.6096229   0.0004893   0.0260931   0.0081958
    1699   101.27360   0.6095400   0.0004912   0.0260747   0.0081847
    1700   101.28130   0.6094988   0.0004932   0.0260637   0.0081735
    1701   101.28920   0.6094892   0.0004952   0.0260578   0.0081620
    1702   101.29700   0.6095002   0.0004971   0.0260551   0.0081507
    1703   101.30470   0.6095322   0.0004990   0.0260559   0.0081400
    1704   101.31260   0.6095838   0.0005008   0.0260598   0.0081293
    1705   101.32040   0.6096425   0.0005024   0.0260643   0.0081191
    1706   101.32820   0.6097047   0.0005040   0.0260688   0.0081094
    1707   101.33600   0.6097762   0.0005055   0.0260743   0.0081000
    1708   101.34390   0.6098617   0.0005069   0.0260824   0.0080914
    1709   101.35160   0.6099646   0.0005081   0.0260943   0.0080839
    1710   101.35940   0.6100828   0.0005092   0.0261092   0.0080774
    1711   101.36730   0.6102036   0.0005101   0.0261241   0.0080720
    1712   101.37510   0.6103286   0.0005108   0.0261395   0.0080678
    1713   101.38290   0.6104682   0.0005116   0.0261585   0.0080644
    1714   101.39070   0.6106309   0.0005124   0.0261831   0.0080615
    1715   101.39860   0.6108032   0.0005132   0.0262102   0.0080586
    1716   101.40630   0.6109743   0.0005140   0.0262371   0.0080555
    1717   101.41410   0.6111628   0.0005146   0.0262673   0.0080518
    1718   101.42200   0.6113792   0.0005149   0.0263036   0.0080479
    1719   101.42970   0.6116140   0.0005148   0.0263443   0.0080437
    1720   101.43760   0.6118614   0.0005146   0.0263879   0.0080393
    1721   101.44540   0.6121035   0.0005144   0.0264308   0.0080346
    1722   101.45310   0.6123288   0.0005145   0.0264707   0.0080296
    1723   101.46100   0.6125443   0.0005148   0.0265092   0.0080240
    1724   101.46880   0.6127473   0.0005154   0.0265461   0.0080180
    1725   101.47670   0.6129371   0.0005161   0.0265813   0.0080119
    1726   101.48440   0.6131083   0.0005168   0.0266138   0.0080062
    1727   101.49230   0.6132662   0.0005174   0.0266446   0.0080016
    1728   101.50010   0.6134110   0.0005179   0.0266737   0.0079990
    1729   101.50780   0.6135463   0.0005183   0.0267018   0.0079990
    1730   101.51570   0.6136817   0.0005185   0.0267308   0.0080011
    1731   101.52360   0.6138173   0.0005185   0.0267603   0.0080046
    1732   101.53130   0.6139505   0.0005185   0.0267894   0.0080086
    1733   101.53910   0.6140858   0.0005183   0.0268191   0.0080126
    1734   101.54700   0.6142199   0.0005182   0.0268484   0.0080162
    1735   101.55470   0.6143475   0.0005181   0.0268764   0.0080190
    1736   101.56250   0.6144719   0.0005181   0.0269036   0.0080209
    1737   101.57040   0.6145914   0.0005181   0.0269296   0.0080219
    1738   101.57830   0.6147055   0.0005182   0.0269545   0.0080217
    1739   101.58600   0.6148092   0.0005184   0.0269774   0.0080205
    1740   101.59380   0.6149023   0.0005186   0.0269983   0.0080182
    1741   101.60170   0.6149786   0.0005189   0.0270161   0.0080150
    1742   101.60940   0.6150319   0.0005193   0.0270294   0.0080113
    1743   101.61730   0.6150627   0.0005196   0.0270384   0.0080072
    1744   101.62510   0.6150699   0.0005200   0.0270432   0.0080032
    1745   101.63280   0.6150543   0.0005203   0.0270439   0.0079997
    1746   101.64070   0.6150126   0.0005206   0.0270401   0.0079969
    1747   101.64850   0.6149429   0.0005208   0.0270309   0.0079952
    1748   101.65630   0.6148504   0.0005208   0.0270174   0.0079949
    1749   101.66410   0.6147373   0.0005207   0.0270002   0.0079960
    1750   101.67200   0.6146139   0.0005204   0.0269813   0.0079984
    1751   101.67980   0.6144878   0.0005199   0.0269623   0.0080018
