   n        time         Clp         Cdp     Clv         Cdv
    1503   141.73450   0.6169855   0.0006292   0.0273381   0.0078044
    1504   141.74230   0.6168417   0.0006296   0.0273067   0.0078010
    1505   141.75010   0.6167010   0.0006296   0.0272770   0.0078000
    1506   141.75790   0.6165573   0.0006294   0.0272477   0.0078009
    1507   141.76580   0.6163903   0.0006290   0.0272137   0.0078036
    1508   141.77360   0.6162273   0.0006283   0.0271807   0.0078074
    1509   141.78140   0.6160694   0.0006277   0.0271497   0.0078116
    1510   141.78920   0.6159050   0.0006274   0.0271173   0.0078146
    1511   141.79700   0.6157532   0.0006272   0.0270875   0.0078164
    1512   141.80480   0.6156116   0.0006269   0.0270597   0.0078185
    1513   141.81260   0.6154719   0.0006261   0.0270314   0.0078226
    1514   141.82040   0.6153536   0.0006246   0.0270069   0.0078302
    1515   141.82820   0.6152655   0.0006225   0.0269880   0.0078419
    1516   141.83610   0.6151955   0.0006198   0.0269713   0.0078577
    1517   141.84390   0.6151441   0.0006167   0.0269565   0.0078763
    1518   141.85170   0.6151262   0.0006133   0.0269470   0.0078972
    1519   141.85950   0.6151475   0.0006096   0.0269444   0.0079203
    1520   141.86730   0.6151977   0.0006055   0.0269464   0.0079449
    1521   141.87510   0.6152687   0.0006014   0.0269517   0.0079700
    1522   141.88290   0.6153482   0.0005975   0.0269576   0.0079940
    1523   141.89070   0.6154327   0.0005938   0.0269637   0.0080163
    1524   141.89850   0.6155322   0.0005903   0.0269725   0.0080367
    1525   141.90640   0.6156494   0.0005872   0.0269849   0.0080549
    1526   141.91420   0.6157627   0.0005848   0.0269966   0.0080692
    1527   141.92200   0.6158702   0.0005832   0.0270065   0.0080786
    1528   141.92980   0.6159887   0.0005826   0.0270185   0.0080829
    1529   141.93760   0.6161281   0.0005825   0.0270354   0.0080830
    1530   141.94540   0.6162642   0.0005830   0.0270515   0.0080797
    1531   141.95320   0.6163886   0.0005838   0.0270647   0.0080738
    1532   141.96100   0.6165097   0.0005850   0.0270772   0.0080660
    1533   141.96880   0.6166272   0.0005865   0.0270892   0.0080567
    1534   141.97670   0.6167531   0.0005882   0.0271030   0.0080464
    1535   141.98450   0.6168869   0.0005900   0.0271190   0.0080365
    1536   141.99230   0.6170255   0.0005915   0.0271359   0.0080278
    1537   142.00010   0.6171763   0.0005927   0.0271551   0.0080212
    1538   142.00790   0.6173486   0.0005936   0.0271797   0.0080167
    1539   142.01570   0.6175317   0.0005942   0.0272078   0.0080141
    1540   142.02350   0.6176945   0.0005941   0.0272324   0.0080138
    1541   142.03130   0.6178264   0.0005932   0.0272513   0.0080169
    1542   142.03920   0.6179373   0.0005923   0.0272673   0.0080227
    1543   142.04700   0.6180287   0.0005915   0.0272802   0.0080276
    1544   142.05480   0.6180957   0.0005905   0.0272882   0.0080316
    1545   142.06260   0.6181394   0.0005894   0.0272916   0.0080372
    1546   142.07040   0.6181717   0.0005882   0.0272931   0.0080443
    1547   142.07820   0.6181966   0.0005874   0.0272935   0.0080505
    1548   142.08600   0.6182105   0.0005872   0.0272916   0.0080532
    1549   142.09380   0.6182180   0.0005875   0.0272884   0.0080522
    1550   142.10170   0.6182206   0.0005884   0.0272842   0.0080480
    1551   142.10950   0.6182175   0.0005896   0.0272789   0.0080420
    1552   142.11730   0.6182156   0.0005909   0.0272740   0.0080353
    1553   142.12510   0.6182239   0.0005921   0.0272718   0.0080285
    1554   142.13290   0.6182404   0.0005932   0.0272719   0.0080225
    1555   142.14070   0.6182564   0.0005941   0.0272726   0.0080178
    1556   142.14850   0.6182665   0.0005949   0.0272726   0.0080145
    1557   142.15640   0.6182734   0.0005954   0.0272731   0.0080125
    1558   142.16420   0.6182683   0.0005959   0.0272725   0.0080112
    1559   142.17200   0.6182401   0.0005964   0.0272678   0.0080095
    1560   142.17980   0.6181876   0.0005972   0.0272586   0.0080059
    1561   142.18760   0.6181154   0.0005984   0.0272458   0.0079994
    1562   142.19540   0.6180319   0.0006000   0.0272311   0.0079898
    1563   142.20320   0.6179372   0.0006021   0.0272142   0.0079773
    1564   142.21100   0.6178304   0.0006045   0.0271948   0.0079631
    1565   142.21890   0.6177193   0.0006072   0.0271748   0.0079481
    1566   142.22670   0.6176214   0.0006098   0.0271579   0.0079341
    1567   142.23450   0.6175413   0.0006120   0.0271448   0.0079220
    1568   142.24230   0.6174766   0.0006136   0.0271345   0.0079127
    1569   142.25010   0.6174277   0.0006148   0.0271266   0.0079067
    1570   142.25790   0.6174071   0.0006156   0.0271240   0.0079038
    1571   142.26570   0.6174239   0.0006160   0.0271282   0.0079031
    1572   142.27360   0.6174771   0.0006161   0.0271390   0.0079044
    1573   142.28140   0.6175711   0.0006156   0.0271572   0.0079076
    1574   142.28920   0.6176977   0.0006142   0.0271810   0.0079141
    1575   142.29700   0.6178388   0.0006121   0.0272067   0.0079259
    1576   142.30480   0.6179908   0.0006097   0.0272339   0.0079419
    1577   142.31260   0.6181476   0.0006073   0.0272618   0.0079586
    1578   142.32050   0.6183125   0.0006052   0.0272913   0.0079737
    1579   142.32830   0.6184632   0.0006036   0.0273177   0.0079850
    1580   142.33610   0.6185922   0.0006029   0.0273388   0.0079920
    1581   142.34390   0.6187316   0.0006028   0.0273622   0.0079941
    1582   142.35170   0.6188788   0.0006034   0.0273874   0.0079915
    1583   142.35950   0.6190170   0.0006045   0.0274109   0.0079851
    1584   142.36720   0.6191438   0.0006058   0.0274324   0.0079767
    1585   142.37520   0.6192491   0.0006071   0.0274495   0.0079677
    1586   142.38300   0.6193335   0.0006084   0.0274626   0.0079599
    1587   142.39080   0.6194097   0.0006092   0.0274747   0.0079537
    1588   142.39860   0.6194731   0.0006096   0.0274844   0.0079494
    1589   142.40630   0.6195265   0.0006097   0.0274922   0.0079467
    1590   142.41410   0.6195847   0.0006097   0.0275016   0.0079448
    1591   142.42190   0.6196428   0.0006096   0.0275114   0.0079429
    1592   142.42990   0.6196942   0.0006098   0.0275199   0.0079402
    1593   142.43770   0.6197482   0.0006101   0.0275293   0.0079365
    1594   142.44540   0.6198102   0.0006106   0.0275405   0.0079318
    1595   142.45320   0.6198772   0.0006112   0.0275530   0.0079259
    1596   142.46100   0.6199494   0.0006120   0.0275668   0.0079192
    1597   142.46880   0.6200270   0.0006131   0.0275821   0.0079119
    1598   142.47660   0.6201042   0.0006142   0.0275978   0.0079046
    1599   142.48460   0.6201832   0.0006153   0.0276144   0.0078976
    1600   142.49230   0.6202633   0.0006162   0.0276318   0.0078914
    1601   142.50010   0.6203450   0.0006168   0.0276501   0.0078868
    1602   142.50790   0.6204186   0.0006170   0.0276671   0.0078847
    1603   142.51570   0.6204857   0.0006169   0.0276830   0.0078856
    1604   142.52350   0.6205628   0.0006164   0.0277010   0.0078892
    1605   142.53130   0.6206547   0.0006155   0.0277220   0.0078948
    1606   142.53910   0.6207597   0.0006145   0.0277454   0.0079020
    1607   142.54700   0.6208809   0.0006135   0.0277717   0.0079100
    1608   142.55480   0.6210171   0.0006125   0.0278003   0.0079175
    1609   142.56260   0.6211684   0.0006117   0.0278315   0.0079237
    1610   142.57040   0.6213347   0.0006113   0.0278655   0.0079278
    1611   142.57820   0.6215149   0.0006112   0.0279023   0.0079291
    1612   142.58600   0.6216873   0.0006115   0.0279377   0.0079275
    1613   142.59380   0.6218325   0.0006124   0.0279681   0.0079240
    1614   142.60170   0.6219588   0.0006132   0.0279957   0.0079206
    1615   142.60950   0.6220575   0.0006133   0.0280186   0.0079198
    1616   142.61730   0.6221184   0.0006132   0.0280351   0.0079212
    1617   142.62510   0.6221434   0.0006134   0.0280454   0.0079238
    1618   142.63290   0.6221462   0.0006131   0.0280512   0.0079267
    1619   142.64070   0.6221284   0.0006129   0.0280528   0.0079286
    1620   142.64850   0.6221015   0.0006131   0.0280528   0.0079288
    1621   142.65640   0.6220686   0.0006134   0.0280515   0.0079284
    1622   142.66420   0.6220246   0.0006137   0.0280474   0.0079285
    1623   142.67200   0.6219751   0.0006139   0.0280420   0.0079296
    1624   142.67980   0.6219168   0.0006137   0.0280348   0.0079323
    1625   142.68760   0.6218394   0.0006131   0.0280236   0.0079367
    1626   142.69540   0.6217401   0.0006120   0.0280080   0.0079426
    1627   142.70320   0.6216171   0.0006110   0.0279884   0.0079493
    1628   142.71100   0.6214716   0.0006105   0.0279653   0.0079549
    1629   142.71890   0.6212998   0.0006107   0.0279379   0.0079574
    1630   142.72670   0.6210992   0.0006112   0.0279044   0.0079558
    1631   142.73450   0.6208836   0.0006121   0.0278683   0.0079517
    1632   142.74230   0.6206529   0.0006132   0.0278299   0.0079470
    1633   142.75010   0.6204063   0.0006143   0.0277883   0.0079426
    1634   142.75790   0.6201507   0.0006153   0.0277448   0.0079381
    1635   142.76570   0.6198917   0.0006166   0.0277002   0.0079324
    1636   142.77360   0.6196357   0.0006183   0.0276563   0.0079244
    1637   142.78140   0.6193920   0.0006203   0.0276142   0.0079136
    1638   142.78920   0.6191492   0.0006225   0.0275715   0.0079001
    1639   142.79700   0.6189130   0.0006251   0.0275295   0.0078845
    1640   142.80480   0.6186887   0.0006279   0.0274901   0.0078676
    1641   142.81260   0.6184700   0.0006308   0.0274518   0.0078505
    1642   142.82040   0.6182509   0.0006336   0.0274134   0.0078343
    1643   142.82820   0.6180245   0.0006360   0.0273732   0.0078196
    1644   142.83610   0.6177996   0.0006381   0.0273337   0.0078068
    1645   142.84390   0.6175794   0.0006397   0.0272952   0.0077962
    1646   142.85170   0.6173444   0.0006410   0.0272532   0.0077868
    1647   142.85950   0.6171104   0.0006423   0.0272112   0.0077783
    1648   142.86730   0.6168976   0.0006436   0.0271744   0.0077700
    1649   142.87510   0.6166788   0.0006448   0.0271364   0.0077618
    1650   142.88290   0.6164393   0.0006459   0.0270939   0.0077540
    1651   142.89080   0.6161820   0.0006470   0.0270479   0.0077468
    1652   142.89860   0.6159259   0.0006480   0.0270030   0.0077407
    1653   142.90640   0.6156561   0.0006489   0.0269561   0.0077350
    1654   142.91420   0.6153460   0.0006500   0.0269011   0.0077291
    1655   142.92200   0.6150198   0.0006513   0.0268433   0.0077229
    1656   142.92980   0.6147000   0.0006525   0.0267878   0.0077165
    1657   142.93760   0.6143782   0.0006535   0.0267322   0.0077096
    1658   142.94550   0.6140399   0.0006546   0.0266729   0.0077021
    1659   142.95330   0.6137213   0.0006560   0.0266173   0.0076944
    1660   142.96110   0.6134520   0.0006575   0.0265720   0.0076869
    1661   142.96890   0.6132180   0.0006587   0.0265332   0.0076806
    1662   142.97670   0.6130093   0.0006597   0.0264978   0.0076764
    1663   142.98440   0.6128506   0.0006603   0.0264711   0.0076748
    1664   142.99220   0.6127498   0.0006605   0.0264547   0.0076751
    1665   143.00020   0.6126834   0.0006605   0.0264433   0.0076767
    1666   143.00800   0.6126531   0.0006605   0.0264374   0.0076792
    1667   143.01580   0.6126706   0.0006605   0.0264405   0.0076819
    1668   143.02350   0.6127032   0.0006605   0.0264454   0.0076839
    1669   143.03130   0.6127372   0.0006607   0.0264491   0.0076843
    1670   143.03910   0.6127881   0.0006612   0.0264561   0.0076828
    1671   143.04690   0.6128353   0.0006618   0.0264621   0.0076801
    1672   143.05480   0.6128664   0.0006624   0.0264641   0.0076771
    1673   143.06260   0.6128947   0.0006626   0.0264657   0.0076755
    1674   143.07040   0.6129224   0.0006624   0.0264676   0.0076760
    1675   143.07820   0.6129393   0.0006616   0.0264676   0.0076788
    1676   143.08600   0.6129431   0.0006605   0.0264649   0.0076834
    1677   143.09380   0.6129399   0.0006592   0.0264613   0.0076891
    1678   143.10170   0.6129297   0.0006580   0.0264567   0.0076952
    1679   143.10950   0.6129110   0.0006569   0.0264507   0.0077009
    1680   143.11730   0.6128893   0.0006560   0.0264442   0.0077060
    1681   143.12510   0.6128794   0.0006552   0.0264405   0.0077100
    1682   143.13290   0.6128841   0.0006545   0.0264399   0.0077131
    1683   143.14070   0.6128887   0.0006540   0.0264391   0.0077152
    1684   143.14850   0.6128949   0.0006537   0.0264385   0.0077165
    1685   143.15640   0.6129124   0.0006536   0.0264409   0.0077176
    1686   143.16420   0.6129293   0.0006536   0.0264440   0.0077187
    1687   143.17200   0.6129334   0.0006535   0.0264449   0.0077202
    1688   143.17980   0.6129322   0.0006531   0.0264454   0.0077217
    1689   143.18760   0.6129316   0.0006528   0.0264478   0.0077224
    1690   143.19540   0.6129192   0.0006529   0.0264499   0.0077217
    1691   143.20330   0.6128920   0.0006535   0.0264512   0.0077196
    1692   143.21110   0.6128546   0.0006539   0.0264528   0.0077174
    1693   143.21890   0.6127987   0.0006538   0.0264529   0.0077169
    1694   143.22670   0.6127170   0.0006532   0.0264503   0.0077198
    1695   143.23450   0.6126120   0.0006519   0.0264456   0.0077269
    1696   143.24230   0.6124887   0.0006499   0.0264402   0.0077381
    1697   143.25020   0.6123382   0.0006472   0.0264321   0.0077522
    1698   143.25800   0.6121629   0.0006443   0.0264206   0.0077677
    1699   143.26580   0.6119737   0.0006413   0.0264082   0.0077838
    1700   143.27360   0.6117733   0.0006384   0.0263951   0.0077997
    1701   143.28130   0.6115642   0.0006357   0.0263810   0.0078149
    1702   143.28910   0.6113513   0.0006331   0.0263663   0.0078286
    1703   143.29690   0.6111548   0.0006309   0.0263555   0.0078404
    1704   143.30480   0.6109375   0.0006290   0.0263400   0.0078502
    1705   143.31260   0.6107266   0.0006278   0.0263243   0.0078574
    1706   143.32040   0.6105537   0.0006271   0.0263167   0.0078622
    1707   143.32820   0.6103845   0.0006266   0.0263085   0.0078650
    1708   143.33600   0.6101978   0.0006263   0.0262936   0.0078665
    1709   143.34380   0.6100135   0.0006261   0.0262762   0.0078672
    1710   143.35170   0.6098694   0.0006257   0.0262656   0.0078680
    1711   143.35950   0.6097758   0.0006251   0.0262639   0.0078691
    1712   143.36730   0.6096823   0.0006246   0.0262591   0.0078704
    1713   143.37510   0.6095815   0.0006246   0.0262491   0.0078713
    1714   143.38290   0.6095584   0.0006250   0.0262540   0.0078720
    1715   143.39070   0.6096108   0.0006246   0.0262729   0.0078735
    1716   143.39860   0.6096861   0.0006233   0.0262934   0.0078767
    1717   143.40640   0.6097714   0.0006226   0.0263132   0.0078809
    1718   143.41420   0.6098951   0.0006227   0.0263391   0.0078835
    1719   143.42200   0.6100976   0.0006227   0.0263793   0.0078836
    1720   143.42980   0.6103437   0.0006221   0.0264260   0.0078826
    1721   143.43760   0.6105746   0.0006216   0.0264669   0.0078826
    1722   143.44540   0.6108234   0.0006214   0.0265097   0.0078842
    1723   143.45330   0.6111448   0.0006211   0.0265676   0.0078862
    1724   143.46110   0.6114576   0.0006208   0.0266226   0.0078878
    1725   143.46890   0.6117327   0.0006204   0.0266671   0.0078897
    1726   143.47670   0.6120307   0.0006195   0.0267163   0.0078938
    1727   143.48450   0.6123512   0.0006179   0.0267719   0.0079006
    1728   143.49230   0.6126206   0.0006162   0.0268177   0.0079090
    1729   143.50010   0.6128452   0.0006148   0.0268553   0.0079175
    1730   143.50800   0.6130448   0.0006131   0.0268895   0.0079252
    1731   143.51580   0.6132075   0.0006116   0.0269187   0.0079311
    1732   143.52360   0.6133279   0.0006108   0.0269418   0.0079353
